activity,datetime,hours,notes,client_id,project_id
Client Production,2021-09-16 13:44:00,0.28,,87,161
Client Production,2021-09-16 14:09:00,0.23,,103,34
Client Production,2021-09-16 14:43:00,0.68,,103,34
Client Production,2021-09-16 15:26:00,0.82,,103,34
Client Production,2021-09-20 11:40:00,0.62,,103,34
Client Production,2021-09-20 12:30:00,1.02,,103,34
Client Production,2021-09-20 15:49:00,1.45,,103,34
Client Production,2021-09-20 18:19:00,0.58,,103,34
Client Production,2021-09-20 19:55:00,1.57,,103,34
Client Production,2021-09-20 21:50:00,1.12,,103,34
Client Production,2021-09-21 11:10:00,0.85,,103,34
Client Production,2021-09-21 13:01:00,0.53,,103,34
Client Production,2021-09-21 14:11:00,1.15,,103,31
Client Production,2021-09-21 21:14:00,0.42,,103,31
Client Production,2021-09-21 21:45:00,0.13,,103,31
Client Production,2021-09-21 21:59:00,1.22,,103,31
Client Production,2021-09-21 23:15:00,0.6,,103,31
Client Production,2021-09-23 16:32:00,1.02,,31,291
Client Production,2021-09-23 17:34:00,0.38,,103,29
Client Production,2021-09-23 17:57:00,0.08,,,
Client Production,2021-09-23 18:04:00,0.12,,103,37
Client Production,2021-09-23 18:11:00,0.23,,103,31
Client Production,2021-09-23 18:26:00,0.23,,103,36
Client Production,2021-09-26 15:15:00,0.17,,31,291
Client Production,2021-09-26 15:33:00,0.4,,31,291
Client Production,2021-09-26 16:10:00,0.17,,103,30
Client Production,2021-09-26 16:21:00,0.12,,103,33
Client Production,2021-09-26 16:28:00,0.08,,103,32
Client Production,2021-09-26 19:31:00,0.6,,31,291
Client Production,2021-09-26 21:21:00,0.82,,31,291
Client Production,2021-09-27 13:09:00,1.1,,103,35
Client Production,2021-09-27 15:53:00,0.78,,103,35
Client Production,2021-09-30 12:38:00,0.72,,103,35
Client Production,2021-09-30 13:28:00,0.77,,103,35
Client Production,2021-09-30 15:54:00,1.98,,103,35
Client Production,2021-10-04 14:49:00,1.57,,103,33
Client Production,2021-10-07 09:30:00,1.25,,48,164
Client Production,2021-10-11 13:38:00,0.15,,103,32
Client Production,2021-10-11 13:53:00,0.87,,103,32
Client Production,2021-10-11 16:53:00,0.57,,103,32
Client Production,2021-10-11 17:45:00,2.15,,103,29
Client Production,2021-10-11 20:15:00,0.08,,103,30
Client Production,2021-10-12 11:35:00,0.63,,103,30
Client Production,2021-10-12 13:33:00,0.45,,103,30
Client Production,2021-10-12 14:15:00,0.55,,103,30
Client Production,2021-10-12 15:40:00,0.93,,103,30
Client Production,2021-10-14 18:27:00,0.62,,103,30
Client Production,2021-10-14 21:43:00,2.27,,103,37
Client Production,2021-10-18 18:33:00,0.83,,103,37
Client Production,2021-10-18 19:29:00,0.77,,103,37
Client Production,2021-10-18 21:30:00,1.05,,103,36
Client Production,2021-10-19 11:25:00,1.53,,103,36
Client Production,2021-10-19 13:54:00,0.43,,103,36
Client Production,2021-10-19 15:50:00,1.08,,103,36
Client Production,2021-10-19 18:09:00,0.47,,103,34
Client Production,2021-10-19 18:40:00,0.75,,103,34
Client Production,2021-10-27 09:14:00,0.95,,48,164
Client Production,2021-11-01 11:28:00,1.43,,97,135
Client Production,2021-11-01 13:34:00,0.62,,97,135
Client Production,2021-11-02 14:50:00,0.48,,97,135
Client Production,2021-11-08 12:28:00,0.42,,48,166
Client Production,2021-11-08 13:50:00,2.83,,87,162
Client Production,2021-11-15 13:32:00,1.2,,103,31
Client Production,2021-11-16 10:19:00,0.52,,12,148
Client Production,2021-11-16 10:53:00,0.37,,12,148
Client Production,2021-11-16 14:51:00,0.73,,12,148
Client Production,2021-11-16 17:29:00,0.32,,12,144
Client Production,2021-11-16 18:52:00,0.52,,12,144
Client Production,2021-11-16 20:14:00,0.6,,12,144
Client Production,2021-11-16 21:19:00,0.85,,12,144
Client Production,2021-11-18 10:13:00,1.03,,12,144
Client Production,2021-11-18 12:00:00,0.83,,12,144
Client Production,2021-11-18 13:23:00,1.08,,12,144
Client Production,2021-11-22 08:59:00,1.68,,12,144
Client Production,2021-11-22 12:12:00,0.75,,12,144
Client Production,2021-11-22 14:05:00,1.28,,7,174
Client Production,2021-11-23 09:36:00,1.62,,48,166
Client Production,2021-11-23 12:17:00,1.28,,48,166
Client Production,2021-11-23 14:49:00,2.02,,48,166
Client Production,2021-11-24 09:34:00,0.3,,48,166
Client Production,2021-11-24 16:48:00,0.15,,,
Client Production,2021-11-30 19:09:00,0.5,,37,189
Client Production,2021-12-03 09:11:00,0.77,,48,165
Client Production,2021-12-06 14:30:00,0.12,,48,165
Client Production,2021-12-06 16:17:00,0.27,,48,165
Client Production,2021-12-06 16:51:00,1.37,,48,165
Client Production,2021-12-06 18:59:00,1.02,,48,165
Client Production,2021-12-06 21:00:00,0.97,,48,165
Client Production,2021-12-06 22:08:00,0.18,,48,165
Client Production,2021-12-06 22:32:00,0.12,,48,166
Client Production,2021-12-10 11:58:00,0.82,,12,145
Client Production,2021-12-10 13:43:00,1.73,,103,31
Client Production,2021-12-10 15:56:00,1.37,,103,37
Client Production,2021-12-11 12:38:00,0.8,,103,36
Client Production,2021-12-11 15:32:00,0.6,,103,37
Client Production,2021-12-11 16:48:00,2.0,,103,37
Client Production,2021-12-11 21:42:00,0.8,,103,35
Client Production,2021-12-11 23:10:00,0.82,,103,33
Client Production,2021-12-12 11:05:00,2.03,,103,32
Client Production,2021-12-12 14:09:00,1.58,,103,29
Client Production,2021-12-12 16:14:00,1.05,,103,34
Client Production,2021-12-12 17:23:00,0.83,,103,30
Client Production,2021-12-12 19:52:00,0.75,,103,30
Client Production,2021-12-12 20:50:00,0.28,,103,36
Client Production,2021-12-12 21:20:00,0.58,,103,31
Client Production,2021-12-20 19:55:00,1.15,,48,166
Client Production,2021-12-22 19:22:00,0.75,,109,193
Client Production,2021-12-22 20:14:00,0.1,,109,193
Client Production,2021-12-22 21:40:00,1.28,,109,193
Client Production,2021-12-23 12:05:00,0.4,,109,193
Client Production,2021-12-23 16:47:00,0.92,,109,193
Client Production,2021-12-28 12:19:00,1.08,,109,193
Client Production,2021-12-30 11:36:00,0.18,,109,193
Client Production,2021-12-30 12:03:00,1.2,,109,193
Client Production,2021-12-30 15:33:00,1.2,,109,193
Client Production,2022-01-03 22:05:00,1.62,,109,193
Client Production,2022-01-04 14:49:00,0.83,,109,193
Client Production,2022-01-04 15:46:00,0.5,,109,193
Client Production,2022-01-05 13:40:00,0.82,,109,193
Client Production,2022-01-05 14:42:00,1.0,,109,193
Client Production,2022-01-05 17:07:00,1.88,,109,193
Client Production,2022-01-07 11:03:00,1.37,,,
Client Production,2022-01-07 14:33:00,0.58,,7,174
Client Production,2022-01-07 20:00:00,0.33,,7,174
Client Production,2022-01-07 20:52:00,1.98,,7,174
Client Production,2022-01-08 14:14:00,0.2,,109,193
Client Production,2022-01-11 12:44:00,0.07,,40,185
Client Production,2022-01-11 13:07:00,1.85,,40,185
Client Production,2022-01-11 19:54:00,1.68,,48,166
Client Production,2022-01-11 23:08:00,0.68,,48,166
Client Production,2022-01-13 15:42:00,1.88,,48,166
Client Production,2022-01-13 21:19:00,0.82,,48,166
Client Production,2022-01-13 22:15:00,0.62,,48,166
Client Production,2022-01-18 19:15:00,0.23,,14,117
Client Production,2022-01-18 22:14:00,0.35,,14,117
Client Production,2022-01-19 12:06:00,0.9,,14,117
Client Production,2022-01-19 15:35:00,0.22,,14,117
Client Production,2022-01-19 16:55:00,0.37,,14,117
Client Production,2022-01-19 19:49:00,0.78,,14,117
Client Production,2022-01-19 21:39:00,1.1,,14,117
Client Production,2022-01-21 10:50:00,0.75,,14,117
Client Production,2022-01-21 20:31:00,0.32,,14,117
Client Production,2022-01-24 19:53:00,0.78,,48,166
Client Production,2022-01-25 18:14:00,1.88,,40,185
Client Production,2022-01-27 10:37:00,1.77,,14,117
Client Production,2022-01-27 13:20:00,1.92,,14,117
Client Production,2022-01-27 15:54:00,0.83,,14,117
Client Production,2022-01-28 20:55:00,0.2,,14,117
Client Production,2022-01-28 21:28:00,1.3,,14,117
Client Production,2022-01-31 15:14:00,0.42,,14,117
Client Production,2022-01-31 15:48:00,0.37,,12,145
Client Production,2022-01-31 16:40:00,0.72,,12,145
Client Production,2022-01-31 18:59:00,2.97,,12,145
Client Production,2022-02-02 14:36:00,0.27,,12,145
Client Production,2022-02-02 18:22:00,1.03,,12,144
Client Production,2022-02-02 19:55:00,0.18,,12,144
Client Production,2022-02-08 11:15:00,2.83,,7,174
Client Production,2022-02-08 17:24:00,1.72,,48,166
Client Production,2022-02-09 11:22:00,3.62,,35,194
Client Production,2022-02-09 16:18:00,2.17,,35,194
Client Production,2022-02-14 15:47:00,1.45,,35,194
Client Production,2022-02-14 18:24:00,2.1,,35,194
Client Production,2022-02-15 13:27:00,0.27,,7,175
Client Production,2022-02-15 14:50:00,0.4,,7,175
Client Production,2022-02-15 16:58:00,1.57,,7,175
Client Production,2022-02-15 18:45:00,0.18,,7,175
Client Production,2022-02-15 19:15:00,1.15,,7,175
Client Production,2022-02-15 21:22:00,0.28,,7,175
Client Production,2022-02-18 13:21:00,1.58,,87,162
Client Production,2022-02-18 15:16:00,1.5,,87,162
Client Production,2022-02-22 13:45:00,1.48,,7,175
Client Production,2022-02-22 15:14:00,0.35,,14,117
Client Production,2022-02-22 20:25:00,1.18,,14,117
Client Production,2022-02-22 23:05:00,1.85,,48,166
Client Production,2022-02-24 10:43:00,0.45,,48,166
Client Production,2022-02-24 21:18:00,0.58,,14,117
Client Production,2022-02-25 12:29:00,1.88,,35,194
Client Production,2022-02-25 15:41:00,0.35,,35,194
Client Production,2022-02-28 12:32:00,1.08,,87,162
Client Production,2022-02-28 13:40:00,0.72,,87,162
Client Production,2022-02-28 14:43:00,0.63,,87,162
Client Production,2022-02-28 15:37:00,1.05,,87,162
Client Production,2022-02-28 18:16:00,2.3,,87,162
Client Production,2022-02-28 22:30:00,1.35,,87,162
Client Production,2022-03-01 12:30:00,1.25,,7,175
Client Production,2022-03-01 16:47:00,1.15,,7,175
Client Production,2022-03-01 17:58:00,0.7,,7,175
Client Production,2022-03-01 21:21:00,1.12,,7,175
Client Production,2022-03-02 14:14:00,0.82,,35,194
Client Production,2022-03-02 18:03:00,0.48,,35,194
Client Production,2022-03-02 20:31:00,0.88,,35,194
Client Production,2022-03-02 22:16:00,1.23,,35,194
Client Production,2022-03-03 13:24:00,1.12,,35,194
Client Production,2022-03-03 15:22:00,0.88,,35,194
Client Production,2022-03-03 18:25:00,0.47,,48,166
Client Production,2022-03-03 19:34:00,0.53,,48,166
Client Production,2022-03-03 21:59:00,1.12,,48,166
Client Production,2022-03-04 14:45:00,0.95,,48,166
Client Production,2022-03-04 16:04:00,0.17,,48,166
Client Production,2022-03-04 16:49:00,0.43,,48,166
Client Production,2022-03-04 18:35:00,1.2,,87,162
Client Production,2022-03-04 20:59:00,0.83,,87,162
Client Production,2022-03-04 22:37:00,0.65,,87,162
Client Production,2022-03-08 10:58:00,0.7,,14,117
Client Production,2022-03-08 14:13:00,0.73,,7,175
Client Production,2022-03-08 15:30:00,1.33,,7,175
Client Production,2022-03-08 17:38:00,0.62,,7,175
Client Production,2022-03-08 20:45:00,0.82,,14,117
Client Production,2022-03-09 11:54:00,1.05,,40,185
Client Production,2022-03-09 13:53:00,1.73,,40,185
Client Production,2022-03-09 20:44:00,1.02,,48,166
Client Production,2022-03-10 10:32:00,0.4,,7,175
Client Production,2022-03-10 11:00:00,1.22,,40,185
Client Production,2022-03-10 13:02:00,1.35,,40,185
Client Production,2022-03-10 16:00:00,1.8,,40,185
Client Production,2022-03-14 09:46:00,1.42,,48,166
Client Production,2022-03-14 12:06:00,0.88,,48,166
Client Production,2022-03-14 13:19:00,1.07,,48,166
Client Production,2022-03-16 08:30:00,2.45,,35,194
Client Production,2022-03-16 14:32:00,1.38,,7,175
Client Production,2022-03-28 15:25:00,1.15,,87,162
Client Production,2022-03-28 20:04:00,0.27,,87,162
Client Production,2022-03-28 20:31:00,1.85,,87,162
Client Production,2022-03-29 12:00:00,0.3,,7,174
Client Production,2022-03-29 12:25:00,0.95,,7,174
Client Production,2022-03-29 13:45:00,0.35,,7,175
Client Production,2022-03-29 14:16:00,0.57,,7,176
Client Production,2022-03-29 15:58:00,1.32,,7,176
Client Production,2022-03-29 18:02:00,1.47,,7,176
Client Production,2022-03-30 11:22:00,0.23,,48,166
Client Production,2022-03-31 14:13:00,0.35,,7,176
Client Production,2022-03-31 14:43:00,0.27,,7,176
Client Production,2022-04-05 13:32:00,0.83,,7,177
Client Production,2022-04-07 10:55:00,0.83,,35,194
Client Production,2022-04-07 12:10:00,0.53,,35,194
Client Production,2022-04-07 13:05:00,2.68,,35,194
Client Production,2022-04-07 16:55:00,0.35,,35,194
Client Production,2022-04-07 18:33:00,0.42,,35,194
Client Production,2022-04-07 21:52:00,1.17,,35,194
Client Production,2022-04-08 23:06:00,0.18,,40,185
Client Production,2022-04-09 21:20:00,0.72,,40,185
Client Production,2022-04-13 14:15:00,1.63,,97,136
Client Production,2022-04-13 18:20:00,1.35,,97,136
Client Production,2022-04-13 22:03:00,0.87,,40,185
Client Production,2022-04-18 17:22:00,2.4,,90,151
Client Production,2022-04-19 13:20:00,0.3,,7,176
Client Production,2022-04-19 13:54:00,0.33,,7,176
Client Production,2022-04-19 16:28:00,0.5,,7,176
Client Production,2022-04-19 17:29:00,0.62,,7,176
Client Production,2022-04-19 19:29:00,0.17,,7,176
Client Production,2022-04-19 19:50:00,0.88,,7,176
Client Production,2022-04-20 14:36:00,0.4,,7,174
Client Production,2022-04-20 15:17:00,0.35,,7,174
Client Production,2022-04-20 15:42:00,0.52,,7,174
Client Production,2022-04-20 16:58:00,0.55,,7,174
Client Production,2022-04-20 19:25:00,1.3,,40,185
Client Production,2022-04-20 22:58:00,1.02,,40,185
Client Production,2022-04-21 00:08:00,0.23,,40,185
Client Production,2022-04-21 11:41:00,3.72,,35,194
Client Production,2022-04-22 21:26:00,2.28,,40,185
Client Production,2022-04-22 23:51:00,0.2,,40,185
Client Production,2022-04-25 16:44:00,0.77,,7,174
Client Production,2022-04-25 18:52:00,0.65,,7,176
Client Production,2022-04-25 20:59:00,0.15,,7,176
Client Production,2022-04-25 21:18:00,0.7,,35,194
Client Production,2022-04-26 12:51:00,0.82,,7,176
Client Production,2022-04-26 13:50:00,0.3,,7,174
Client Production,2022-04-28 12:23:00,1.65,,90,151
Client Production,2022-04-28 14:49:00,0.35,,90,151
Client Production,2022-04-28 15:17:00,0.5,,90,151
Client Production,2022-04-28 22:36:00,0.98,,90,151
Client Production,2022-04-29 12:07:00,1.0,,90,151
Client Production,2022-05-06 23:39:00,0.62,,90,151
Client Production,2022-05-07 16:42:00,0.72,,90,151
Client Production,2022-05-07 19:19:00,0.85,,90,151
Client Production,2022-05-07 21:27:00,1.68,,90,151
Client Production,2022-05-09 10:50:00,0.28,,90,151
Client Production,2022-05-09 18:34:00,0.42,,90,151
Client Production,2022-05-10 15:34:00,0.85,,7,174
Client Production,2022-05-11 12:52:00,0.95,,7,174
Client Production,2022-05-11 14:29:00,1.15,,7,174
Client Production,2022-05-11 21:40:00,0.67,,48,166
Client Production,2022-05-12 10:27:00,0.43,,48,166
Client Production,2022-05-12 11:17:00,0.78,,87,162
Client Production,2022-05-12 12:16:00,0.9,,87,162
Client Production,2022-05-12 13:29:00,0.85,,87,162
Client Production,2022-05-12 18:20:00,0.62,,87,162
Client Production,2022-05-12 21:43:00,0.35,,87,162
Client Production,2022-05-12 22:47:00,0.9,,87,162
Client Production,2022-05-13 08:44:00,0.82,,7,176
Client Production,2022-05-13 10:00:00,0.78,,7,176
Client Production,2022-05-14 00:14:00,0.52,,7,176
Client Production,2022-05-16 12:04:00,1.1,,35,194
Client Production,2022-05-16 17:43:00,1.58,,35,194
Client Production,2022-05-16 20:22:00,1.15,,35,194
Client Production,2022-05-17 12:50:00,0.17,,35,194
Client Production,2022-05-17 13:32:00,0.83,,7,174
Client Production,2022-05-17 14:45:00,0.2,,7,176
Client Production,2022-05-17 15:16:00,0.73,,35,194
Client Production,2022-05-18 10:24:00,0.35,,7,176
Client Production,2022-05-18 13:13:00,0.2,,90,151
Client Production,2022-05-18 13:36:00,0.28,,7,176
Client Production,2022-05-18 16:01:00,1.97,,90,151
Client Production,2022-05-18 18:50:00,1.05,,90,151
Client Production,2022-05-19 15:50:00,0.47,,7,175
Client Production,2022-05-19 16:33:00,1.1,,7,175
Client Production,2022-05-25 22:06:00,0.52,,90,151
Client Production,2022-05-25 23:12:00,1.02,,90,151
Client Production,2022-06-09 21:01:00,0.28,,48,166
Client Production,2022-06-23 22:47:00,0.55,,46,192
Client Production,2022-06-27 16:29:00,0.88,,46,192
Client Production,2022-06-27 17:47:00,1.47,,46,192
Client Production,2022-06-30 10:32:00,0.53,,7,175
Client Production,2022-06-30 14:14:00,0.08,,7,175
Client Production,2022-06-30 14:32:00,0.75,,46,192
Client Production,2022-07-01 10:28:00,0.75,,46,192
Client Production,2022-07-02 15:42:00,1.23,,46,192
Client Production,2022-07-05 15:12:00,0.63,,7,177
Client Production,2022-07-05 16:01:00,0.07,,7,177
Client Production,2022-07-05 16:19:00,0.77,,7,177
Client Production,2022-07-05 18:56:00,3.02,,7,177
Client Production,2022-07-06 14:19:00,0.33,,40,185
Client Production,2022-07-06 15:20:00,1.13,,87,162
Client Production,2022-07-06 17:43:00,0.98,,87,162
Client Production,2022-07-07 11:05:00,0.25,,46,192
Client Production,2022-07-07 11:30:00,1.05,,46,192
Client Production,2022-07-07 14:18:00,0.8,,46,192
Client Production,2022-07-07 15:15:00,0.52,,46,192
Client Production,2022-07-07 19:08:00,1.35,,103,38
Client Production,2022-07-08 18:09:00,0.85,,103,38
Client Production,2022-07-08 22:40:00,1.0,,103,38
Client Production,2022-07-09 12:05:00,2.97,,103,38
Client Production,2022-07-10 14:47:00,0.67,,46,192
Client Production,2022-07-11 22:28:00,1.42,,46,192
Client Production,2022-07-12 08:30:00,1.95,,7,175
Client Production,2022-07-12 10:32:00,0.08,,7,175
Client Production,2022-07-12 10:48:00,1.18,,7,175
Client Production,2022-07-13 12:08:00,0.68,,7,175
Client Production,2022-07-13 14:33:00,0.63,,7,175
Client Production,2022-07-13 17:22:00,1.37,,7,177
Client Production,2022-07-19 12:15:00,0.68,,7,175
Client Production,2022-07-19 13:25:00,0.32,,7,178
Client Production,2022-07-19 16:59:00,1.52,,46,192
Client Production,2022-07-21 10:12:00,1.68,,7,177
Client Production,2022-07-21 12:00:00,0.17,,7,175
Client Production,2022-07-21 15:38:00,1.37,,46,192
Client Production,2022-07-22 10:20:00,0.42,,46,192
Client Production,2022-07-22 15:32:00,0.7,,46,192
Client Production,2022-07-22 16:33:00,0.25,,46,192
Client Production,2022-07-22 17:13:00,0.53,,46,192
Client Production,2022-07-24 22:17:00,1.57,,46,192
Client Production,2022-07-25 10:30:00,1.33,,46,192
Client Production,2022-07-25 16:56:00,0.07,,7,177
Client Production,2022-07-26 23:28:00,1.32,,46,192
Client Production,2022-07-27 10:22:00,0.03,,46,192
Client Production,2022-07-27 10:26:00,0.17,,46,192
Client Production,2022-07-28 14:31:00,0.37,,46,192
Client Production,2022-07-28 19:13:00,0.53,,7,177
Client Production,2022-07-28 20:50:00,1.5,,46,192
Client Production,2022-07-29 13:11:00,0.3,,46,192
Client Production,2022-07-29 21:50:00,0.03,,7,177
Client Production,2022-07-31 11:17:00,0.52,,46,192
Client Production,2022-08-02 17:10:00,0.9,,103,33
Client Production,2022-08-05 09:30:00,0.4,,46,192
Client Production,2022-08-10 11:11:00,0.95,,7,178
Client Production,2022-08-10 12:59:00,0.63,,7,178
Client Production,2022-08-10 13:55:00,2.08,,7,178
Client Production,2022-08-11 12:01:00,1.78,,7,178
Client Production,2022-08-11 18:45:00,1.08,,103,35
