activity,datetime,hours,client_id,project_id
Client Production,2019-04-19 11:24:00,0.13,,
Client Production,2019-04-19 11:55:00,0.47,,
Client Production,2019-04-19 12:55:00,0.83,,
Client Production,2019-04-19 13:59:00,0.62,,
Client Production,2019-04-19 15:17:00,0.68,,
Client Production,2019-04-19 17:37:00,1.28,,
Client Production,2019-04-19 19:20:00,0.45,,
Client Production,2019-04-20 13:59:00,0.5,,
Client Production,2019-04-22 13:38:00,0.43,,
Client Production,2019-04-22 14:41:00,0.5,,
Client Production,2019-04-22 15:39:00,0.78,,
Client Production,2019-04-22 17:38:00,0.4,,
Client Production,2019-04-23 16:11:00,1.85,,
Client Production,2019-04-23 19:42:00,0.47,,
Client Production,2019-04-30 12:35:00,1.38,,
Client Production,2019-04-30 20:49:00,3.03,,
Client Production,2019-05-04 11:04:00,0.28,,
Client Production,2019-05-04 15:33:00,0.55,,
Client Production,2019-05-06 12:33:00,0.63,,
Client Production,2019-05-06 13:33:00,1.0,,
Client Production,2019-05-07 12:49:00,1.17,,
Client Production,2019-05-07 23:25:00,1.15,,
Client Production,2019-05-07 23:32:00,0.07,,
Client Production,2019-05-08 12:24:00,1.07,,
Client Production,2019-05-08 14:21:00,1.18,,
Client Production,2019-05-08 17:00:00,0.3,,
Client Production,2019-05-09 17:51:00,1.22,,
Client Production,2019-05-16 13:24:00,0.93,,
Client Production,2019-05-16 15:36:00,1.18,,
Client Production,2019-05-16 16:50:00,0.38,,
Client Production,2019-05-16 17:55:00,0.88,,
Client Production,2019-05-16 18:26:00,0.17,,
Client Production,2019-05-17 12:59:00,0.55,,
Client Production,2019-05-17 15:16:00,1.8,,
Client Production,2019-05-18 14:02:00,0.93,,
Client Production,2019-05-18 23:32:00,1.02,,
Client Production,2019-05-20 14:54:00,0.0,,
Client Production,2019-05-21 16:56:00,1.0,,
Client Production,2019-05-22 15:04:00,0.73,,
Client Production,2019-05-22 16:31:00,1.1,,
Client Production,2019-05-22 17:05:00,0.43,,
Client Production,2019-05-23 15:13:00,1.53,,
Client Production,2019-05-23 17:56:00,2.03,,
Client Production,2019-05-23 23:34:00,1.88,,
Client Production,2019-05-24 16:41:00,2.45,,
Client Production,2019-05-25 13:49:00,1.02,,
Client Production,2019-05-25 20:49:00,0.9,,
Client Production,2019-05-25 23:02:00,1.15,,
Client Production,2019-05-26 13:15:00,3.33,,
Client Production,2019-05-28 13:48:00,1.22,,
Client Production,2019-05-28 15:09:00,1.12,,
Client Production,2019-05-28 16:41:00,0.73,,
Client Production,2019-05-28 16:59:00,0.2,,
Client Production,2019-05-28 17:58:00,0.22,,
Client Production,2019-05-29 14:36:00,2.47,,
Client Production,2019-05-31 14:01:00,1.42,,
Client Production,2019-05-31 15:55:00,1.2,,
Client Production,2019-06-04 11:11:00,1.03,,
Client Production,2019-06-04 11:31:00,0.3,,
Client Production,2019-06-04 12:08:00,0.3,,
Client Production,2019-06-04 14:14:00,0.7,,
Client Production,2019-06-04 21:02:00,0.88,,
Client Production,2019-06-04 21:53:00,0.68,,
Client Production,2019-06-04 22:32:00,0.33,,
Client Production,2019-06-06 18:30:00,0.85,,
Client Production,2019-06-07 11:24:00,1.0,,
Client Production,2019-06-12 12:55:00,0.9,,
Client Production,2019-06-12 15:55:00,0.6,,
Client Production,2019-06-12 16:50:00,0.75,,
Client Production,2019-06-13 12:58:00,2.5,,
Client Production,2019-06-13 16:56:00,2.3,,
Client Production,2019-06-14 13:39:00,1.5,,
Client Production,2019-06-14 16:58:00,1.47,,
Client Production,2019-06-14 18:42:00,1.33,,
Client Production,2019-06-14 20:45:00,1.63,,
Client Production,2019-06-14 22:28:00,1.05,,
Client Production,2019-06-15 13:32:00,1.3,,
Client Production,2019-06-15 15:28:00,1.72,,
Client Production,2019-06-17 11:30:00,1.07,,
Client Production,2019-06-17 13:40:00,0.5,,
Client Production,2019-06-17 14:52:00,0.95,,
Client Production,2019-06-17 16:56:00,1.6,,
Client Production,2019-06-18 12:54:00,1.27,,
Client Production,2019-06-18 15:16:00,1.47,,
Client Production,2019-06-18 17:28:00,1.22,,
Client Production,2019-06-18 19:36:00,0.72,,
Client Production,2019-06-19 13:34:00,1.55,,
Client Production,2019-06-20 14:02:00,1.47,,
Client Production,2019-06-20 18:07:00,0.68,,
Client Production,2019-06-21 12:08:00,0.62,,
Client Production,2019-06-21 14:31:00,1.35,,
Client Production,2019-06-21 15:58:00,1.42,,
Client Production,2019-06-21 16:44:00,0.5,,
Client Production,2019-06-21 19:35:00,1.58,,
Client Production,2019-06-24 13:07:00,1.45,,
Client Production,2019-06-24 14:10:00,0.22,,
Client Production,2019-06-24 16:06:00,1.55,,
Client Production,2019-06-24 19:09:00,2.32,,
Client Production,2019-06-25 10:25:00,0.13,,
Client Production,2019-06-25 12:15:00,1.37,,
Client Production,2019-06-25 14:57:00,2.37,,
Client Production,2019-06-25 17:41:00,1.5,,
Client Production,2019-06-28 14:29:00,0.93,,
Client Production,2019-07-03 14:01:00,0.62,,
Client Production,2019-07-03 20:13:00,1.23,,
Client Production,2019-07-03 21:11:00,0.6,,
Client Production,2019-07-05 18:43:00,0.88,,
Client Production,2019-07-06 12:43:00,0.25,,
Client Production,2019-07-09 12:31:00,1.23,,
Client Production,2019-07-09 14:39:00,1.0,,
Client Production,2019-07-09 16:45:00,0.83,,
Client Production,2019-07-10 13:12:00,1.27,,
Client Production,2019-07-10 15:24:00,0.7,,
Client Production,2019-07-10 18:38:00,1.63,,
Client Production,2019-07-10 19:44:00,0.15,,
Client Production,2019-07-10 20:32:00,0.08,,
Client Production,2019-07-11 11:58:00,0.88,,
Client Production,2019-07-12 12:33:00,0.2,,
Client Production,2019-07-14 12:25:00,0.75,,
Client Production,2019-07-14 21:28:00,0.0,,
Client Production,2019-07-18 23:45:00,0.78,,
Client Production,2019-07-26 16:18:00,1.0,,
Client Production,2019-07-26 17:25:00,1.1,,
Client Production,2019-07-29 11:35:00,0.37,,
Client Production,2019-07-29 12:18:00,0.57,,
Client Production,2019-07-29 14:09:00,1.32,,
Client Production,2019-07-29 15:27:00,0.92,,
Client Production,2019-07-29 16:27:00,0.52,,
Client Production,2019-07-29 22:10:00,0.58,,
Client Production,2019-07-30 11:18:00,1.53,,
Client Production,2019-07-31 16:00:00,1.25,,
Client Production,2019-07-31 19:11:00,2.12,,
Client Production,2019-07-31 20:00:00,0.73,,
Client Production,2019-07-31 21:04:00,0.25,,
Client Production,2019-08-01 13:27:00,1.65,,
Client Production,2019-08-01 18:00:00,2.67,,
Client Production,2019-08-02 12:05:00,1.0,,
Client Production,2019-08-02 16:22:00,1.4,,
Client Production,2019-08-03 18:23:00,1.33,,
Client Production,2019-08-05 13:34:00,3.48,,
Client Production,2019-08-05 14:12:00,0.15,,
Client Production,2019-08-05 15:52:00,0.92,,
Client Production,2019-08-05 19:28:00,0.62,,
Client Production,2019-08-06 16:43:00,0.77,,
Client Production,2019-08-06 18:00:00,1.0,,
Client Production,2019-08-06 18:53:00,0.58,,
Client Production,2019-08-06 22:27:00,0.95,,
Client Production,2019-08-07 12:44:00,2.3,,
Client Production,2019-08-07 17:09:00,1.17,,
Client Production,2019-08-08 15:36:00,1.17,,
Client Production,2019-08-08 17:59:00,1.83,,
Client Production,2019-08-09 00:40:00,1.12,,
Client Production,2019-08-09 12:43:00,1.9,,
Client Production,2019-08-09 13:39:00,0.53,,
Client Production,2019-08-09 18:02:00,3.28,,
Client Production,2019-08-12 11:47:00,1.78,,
Client Production,2019-08-12 16:19:00,2.72,,
Client Production,2019-08-13 13:20:00,2.05,,
Client Production,2019-08-13 18:15:00,2.63,,
Client Production,2019-08-14 12:19:00,1.13,,
Client Production,2019-08-14 13:37:00,1.03,,
Client Production,2019-08-14 16:24:00,0.97,,
Client Production,2019-08-14 18:42:00,1.82,,
Client Production,2019-08-15 15:47:00,1.9,,
Client Production,2019-08-15 17:45:00,1.27,,
Client Production,2019-08-19 12:11:00,1.48,,
Client Production,2019-08-19 12:35:00,0.3,,
Client Production,2019-08-19 16:18:00,1.93,,
Client Production,2019-08-19 18:29:00,2.18,,
Client Production,2019-08-19 22:41:00,1.0,,
Client Production,2019-08-20 11:44:00,1.15,,
Client Production,2019-08-20 15:36:00,2.12,,
Client Production,2019-08-20 17:33:00,1.35,,
Client Production,2019-08-20 20:36:00,0.98,,
Client Production,2019-08-21 15:54:00,2.3,,
Client Production,2019-08-21 23:17:00,1.0,,
Client Production,2019-08-22 14:32:00,0.77,,
Client Production,2019-08-22 15:15:00,0.4,,
Client Production,2019-08-22 18:32:00,2.22,,
Client Production,2019-08-23 13:09:00,2.22,,
Client Production,2019-08-23 15:49:00,1.22,,
Client Production,2019-08-23 17:05:00,1.13,,
Client Production,2019-08-26 13:22:00,2.83,,
Client Production,2019-08-26 17:51:00,2.5,,
Client Production,2019-08-27 11:57:00,2.0,,
Client Production,2019-08-27 14:01:00,0.57,,
Client Production,2019-08-27 14:55:00,0.83,,
Client Production,2019-08-27 16:58:00,1.37,,
Client Production,2019-08-27 18:43:00,0.88,,
Client Production,2019-08-28 13:09:00,0.83,,
Client Production,2019-08-28 17:23:00,3.13,,
Client Production,2019-08-28 18:16:00,0.57,,
Client Production,2019-08-29 12:43:00,1.92,,
Client Production,2019-08-29 16:30:00,1.13,,
Client Production,2019-08-30 09:33:00,0.53,,
Client Production,2019-08-30 11:38:00,1.92,,
Client Production,2019-08-30 14:16:00,1.97,,
Client Production,2019-08-30 16:19:00,1.78,,
Client Production,2019-09-03 13:13:00,1.03,,
Client Production,2019-09-03 16:19:00,0.97,,
Client Production,2019-09-03 18:09:00,0.7,,
Client Production,2019-09-03 18:45:00,0.43,,
Client Production,2019-09-03 21:37:00,2.32,,
Client Production,2019-09-03 22:27:00,0.72,,
Client Production,2019-09-05 18:43:00,0.98,,
Client Production,2019-09-06 12:18:00,1.03,,
Client Production,2019-09-06 18:04:00,4.92,,
Client Production,2019-09-12 15:28:00,0.4,,
Client Production,2019-09-12 16:21:00,0.78,,
Client Production,2019-09-13 14:52:00,0.65,,
Client Production,2019-09-13 20:23:00,1.0,,
Client Production,2019-09-14 10:13:00,0.0,,
Client Production,2019-09-15 17:42:00,0.15,,
Client Production,2019-09-16 15:24:00,1.9,,
Client Production,2019-09-16 18:02:00,2.03,,
Client Production,2019-09-16 22:54:00,4.62,,
Client Production,2019-09-16 23:56:00,0.55,,
Client Production,2019-09-17 13:17:00,0.32,,
Client Production,2019-09-17 14:15:00,0.67,,
Client Production,2019-09-17 15:54:00,0.17,,
Client Production,2019-09-17 17:30:00,0.62,,
Client Production,2019-09-17 21:03:00,1.45,,
Client Production,2019-09-18 12:13:00,1.25,,
Client Production,2019-09-18 13:03:00,0.5,,
Client Production,2019-09-18 15:03:00,1.25,,
Client Production,2019-09-18 15:41:00,0.57,,
Client Production,2019-09-19 14:13:00,1.98,,
Client Production,2019-09-19 16:20:00,1.6,,
Client Production,2019-09-19 21:00:00,1.65,,
Client Production,2019-09-19 23:31:00,1.32,,
Client Production,2019-09-20 12:55:00,2.4,,
Client Production,2019-09-20 16:04:00,2.73,,
Client Production,2019-09-21 13:55:00,1.92,,
Client Production,2019-09-21 16:19:00,1.25,,
Client Production,2019-09-21 18:11:00,1.38,,
Client Production,2019-09-21 19:16:00,0.97,,
Client Production,2019-09-21 22:41:00,1.4,,
Client Production,2019-09-22 10:34:00,0.53,,
Client Production,2019-09-22 12:20:00,0.7,,
Client Production,2019-09-22 14:11:00,1.18,,
Client Production,2019-09-22 15:17:00,0.78,,
Client Production,2019-09-22 16:45:00,1.12,,
Client Production,2019-09-23 13:19:00,1.85,,
Client Production,2019-09-23 14:41:00,0.53,,
Client Production,2019-09-23 15:10:00,0.38,,
Client Production,2019-09-23 17:06:00,0.93,,
Client Production,2019-09-23 18:21:00,1.05,,
Client Production,2019-09-24 23:35:00,0.27,,
Client Production,2019-09-25 00:10:00,0.17,,
Client Production,2019-09-26 15:59:00,0.73,,
Client Production,2019-09-27 00:42:00,1.68,,
Client Production,2019-09-27 12:35:00,0.57,,
Client Production,2019-09-30 12:32:00,0.88,,
Client Production,2019-09-30 14:51:00,1.4,,
Client Production,2019-09-30 17:02:00,0.48,,
Client Production,2019-10-01 12:55:00,0.57,,
Client Production,2019-10-01 13:53:00,0.9,,
Client Production,2019-10-01 15:30:00,0.72,,
Client Production,2019-10-01 16:35:00,0.3,,
Client Production,2019-10-02 13:03:00,0.25,,
Client Production,2019-10-08 14:56:00,0.8,,
Client Production,2019-10-09 17:40:00,1.42,,
Client Production,2019-10-09 19:01:00,1.0,,
Client Production,2019-10-09 20:07:00,0.13,,
Client Production,2019-10-09 20:37:00,0.23,,
Client Production,2019-10-10 11:51:00,1.02,,
Client Production,2019-10-10 14:35:00,1.35,,
Client Production,2019-10-11 15:23:00,4.05,,
Client Production,2019-10-12 12:45:00,0.83,,
Client Production,2019-10-12 17:14:00,0.33,,
Client Production,2019-10-12 19:08:00,0.6,,
Client Production,2019-10-14 16:31:00,1.52,,
Client Production,2019-10-14 19:35:00,0.88,,
Client Production,2019-10-14 22:30:00,0.7,,
Client Production,2019-10-15 13:29:00,1.23,,
Client Production,2019-10-15 18:26:00,1.52,,
Client Production,2019-10-15 20:41:00,1.32,,
Client Production,2019-10-15 21:39:00,0.12,,
Client Production,2019-10-15 22:46:00,0.52,,
Client Production,2019-10-16 12:42:00,1.03,,
Client Production,2019-10-16 16:21:00,2.2,,
Client Production,2019-10-16 18:29:00,0.32,,
Client Production,2019-10-17 12:07:00,1.08,,
Client Production,2019-10-17 13:42:00,1.05,,
Client Production,2019-10-17 16:06:00,1.13,,
Client Production,2019-10-17 17:29:00,0.47,,
Client Production,2019-10-18 13:22:00,2.38,,
Client Production,2019-10-18 15:42:00,1.33,,
Client Production,2019-10-22 10:07:00,0.35,,
Client Production,2019-10-22 12:13:00,0.48,,
Client Production,2019-10-22 16:26:00,2.82,,
Client Production,2019-10-22 18:07:00,1.52,,
Client Production,2019-10-22 22:03:00,0.23,,
Client Production,2019-10-23 13:09:00,1.0,,
Client Production,2019-10-24 16:12:00,0.98,,
Client Production,2019-10-24 16:37:00,0.12,,
Client Production,2019-10-24 18:55:00,2.13,,
Client Production,2019-10-24 22:25:00,0.53,,
Client Production,2019-10-25 15:10:00,2.32,,
Client Production,2019-10-25 16:16:00,0.38,,
Client Production,2019-10-25 18:59:00,0.92,,
Client Production,2019-10-25 19:46:00,0.72,,
Client Production,2019-10-27 12:00:00,1.08,,
Client Production,2019-10-27 14:09:00,0.85,,
Client Production,2019-10-27 15:43:00,0.9,,
Client Production,2019-10-27 18:22:00,0.87,,
Client Production,2019-10-27 20:00:00,0.67,,
Client Production,2019-10-28 11:17:00,0.72,,
Client Production,2019-10-28 13:47:00,1.03,,
Client Production,2019-10-28 15:52:00,1.08,,
Client Production,2019-10-28 17:34:00,1.45,,
Client Production,2019-10-28 18:44:00,0.73,,
Client Production,2019-10-28 20:15:00,1.05,,
Client Production,2019-10-29 14:02:00,1.22,,
Client Production,2019-10-29 15:16:00,0.5,,
Client Production,2019-10-31 15:45:00,3.48,,
Client Production,2019-10-31 17:34:00,0.87,,
Client Production,2019-10-31 18:53:00,1.07,,
Client Production,2019-10-31 23:22:00,1.0,,
Client Production,2019-11-03 12:09:00,0.53,,
Client Production,2019-11-03 13:15:00,0.72,,
Client Production,2019-11-03 14:42:00,1.12,,
Client Production,2019-11-04 13:18:00,0.27,,
Client Production,2019-11-04 13:55:00,0.38,,
Client Production,2019-11-04 16:57:00,0.5,,
Client Production,2019-11-04 18:33:00,0.75,,
Client Production,2019-11-04 20:13:00,1.47,,
Client Production,2019-11-04 20:47:00,0.35,,
Client Production,2019-11-05 13:19:00,3.72,,
Client Production,2019-11-05 14:01:00,0.63,,
Client Production,2019-11-05 18:20:00,0.53,,
Client Production,2019-11-05 19:37:00,0.77,,
Client Production,2019-11-07 14:07:00,1.3,,
Client Production,2019-11-07 18:33:00,0.87,,
Client Production,2019-11-09 14:00:00,0.75,,
Client Production,2019-11-11 15:11:00,1.12,,
Client Production,2019-11-11 16:28:00,0.85,,
Client Production,2019-11-11 21:01:00,0.52,,
Client Production,2019-11-13 12:55:00,1.2,,
Client Production,2019-11-13 14:16:00,0.7,,
Client Production,2019-11-13 15:05:00,0.23,,
Client Production,2019-11-15 11:19:00,0.27,,
Client Production,2019-11-15 13:01:00,1.57,,
Client Production,2019-11-25 14:24:00,1.13,,
Client Production,2019-11-25 15:55:00,0.97,,
Client Production,2019-11-25 19:48:00,0.93,,
Client Production,2019-11-25 21:12:00,0.95,,
Client Production,2019-11-26 21:15:00,0.98,,
Client Production,2019-11-26 22:34:00,0.5,,
Client Production,2019-11-27 12:25:00,0.93,,
Client Production,2019-11-27 13:10:00,0.57,,
Client Production,2019-11-28 21:15:00,1.2,,
Client Production,2019-12-02 17:50:00,1.75,,
Client Production,2019-12-03 11:19:00,0.3,,
Client Production,2019-12-03 15:20:00,1.32,,
Client Production,2019-12-03 16:24:00,0.85,,
Client Production,2019-12-03 18:35:00,1.5,,
Client Production,2019-12-03 20:42:00,0.82,,
Client Production,2019-12-04 17:47:00,1.1,,
Client Production,2019-12-05 13:26:00,0.77,,
Client Production,2019-12-06 12:23:00,0.52,,
Client Production,2019-12-09 10:17:00,0.92,,
Client Production,2019-12-09 10:46:00,0.32,,
Client Production,2019-12-09 12:04:00,1.15,,
Client Production,2019-12-09 13:15:00,1.13,,
Client Production,2019-12-09 15:32:00,0.5,,
Client Production,2019-12-09 16:38:00,0.35,,
Client Production,2019-12-09 21:19:00,1.82,,
Client Production,2019-12-10 22:52:00,0.7,,
Client Production,2019-12-11 13:31:00,0.23,,
Client Production,2019-12-11 17:00:00,0.28,,
Client Production,2019-12-11 17:45:00,0.27,,
Client Production,2019-12-11 18:15:00,0.27,,
Client Production,2019-12-11 19:19:00,0.77,,
Client Production,2019-12-11 23:41:00,1.07,,
Client Production,2019-12-12 16:13:00,1.07,,
Client Production,2019-12-12 17:30:00,1.08,,
Client Production,2019-12-12 18:51:00,0.6,,
Client Production,2019-12-12 19:05:00,0.17,,
Client Production,2019-12-12 22:33:00,0.58,,
Client Production,2019-12-12 23:25:00,0.43,,
Client Production,2019-12-13 11:09:00,0.23,,
Client Production,2019-12-13 14:31:00,0.92,,
Client Production,2019-12-13 16:09:00,0.87,,
Client Production,2019-12-13 19:19:00,0.25,,
Client Production,2019-12-14 13:56:00,1.53,,
Client Production,2019-12-14 18:09:00,2.58,,
Client Production,2019-12-14 20:31:00,2.13,,
Client Production,2019-12-15 12:56:00,1.23,,
Client Production,2019-12-15 13:34:00,0.57,,
Client Production,2019-12-15 17:07:00,2.6,,
Client Production,2019-12-16 13:13:00,1.13,,
Client Production,2019-12-16 13:42:00,0.07,,
Client Production,2019-12-16 14:49:00,1.07,,
Client Production,2019-12-16 15:34:00,0.48,,
Client Production,2019-12-16 19:21:00,0.7,,
Client Production,2019-12-16 22:47:00,2.18,,
Client Production,2019-12-18 10:55:00,0.42,,
Client Production,2019-12-18 12:00:00,0.75,,
Client Production,2019-12-18 13:45:00,1.08,,
Client Production,2019-12-18 16:34:00,1.23,,
Client Production,2019-12-18 17:54:00,0.92,,
Client Production,2019-12-23 13:38:00,1.12,,
Client Production,2019-12-23 15:02:00,0.5,,
Client Production,2020-01-02 15:30:00,1.67,,
Client Production,2020-01-02 17:39:00,0.92,,
Client Production,2020-01-02 19:18:00,0.3,,
Client Production,2020-01-03 20:58:00,0.3,,
Client Production,2020-01-03 22:59:00,0.68,,
Client Production,2020-01-07 14:09:00,0.4,,
Client Production,2020-01-07 21:03:00,0.68,,
Client Production,2020-01-08 15:11:00,1.32,,
Client Production,2020-01-08 18:43:00,0.55,,
Client Production,2020-01-09 11:54:00,0.73,,
Client Production,2020-01-09 14:52:00,0.35,,
Client Production,2020-01-09 17:12:00,2.02,,
Client Production,2020-01-09 18:02:00,0.53,,
Client Production,2020-01-11 17:34:00,2.15,,
Client Production,2020-01-11 18:43:00,0.42,,
Client Production,2020-01-11 19:57:00,0.37,,
Client Production,2020-01-13 14:19:00,1.75,,
Client Production,2020-01-13 15:06:00,0.33,,
Client Production,2020-01-13 15:58:00,0.58,,
