activity,datetime,hours
Client Production,2020-03-30 19:59:00,0.45
Client Production,2020-03-30 20:50:00,0.42
Client Production,2020-03-30 21:30:00,0.58
Client Production,2020-03-31 12:45:00,1.12
Client Production,2020-03-31 14:29:00,0.95
Client Production,2020-04-01 13:21:00,1.37
Client Production,2020-04-01 15:04:00,1.15
Client Production,2020-04-01 16:15:00,0.32
Client Production,2020-04-01 17:28:00,0.72
Client Production,2020-04-01 21:18:00,1.2
Client Production,2020-04-02 13:02:00,0.57
Client Production,2020-04-02 18:25:00,1.05
Client Production,2020-04-03 11:59:00,1.47
Client Production,2020-04-03 14:03:00,0.2
Client Production,2020-04-03 15:19:00,1.2
Client Production,2020-04-03 17:10:00,0.1
Client Production,2020-04-03 18:23:00,0.63
Client Production,2020-04-06 11:50:00,0.98
Client Production,2020-04-06 14:44:00,2.13
Client Production,2020-04-06 15:21:00,0.48
Client Production,2020-04-06 18:49:00,0.05
Client Production,2020-04-07 11:21:00,0.85
Client Production,2020-04-07 12:20:00,0.7
Client Production,2020-04-07 13:27:00,0.48
Client Production,2020-04-08 15:37:00,0.55
Client Production,2020-04-08 18:30:00,0.23
Client Production,2020-04-08 22:36:00,0.5
Client Production,2020-04-08 23:04:00,0.38
Client Production,2020-04-09 17:23:00,0.52
Client Production,2020-04-13 19:00:00,0.68
Client Production,2020-04-15 16:03:00,0.95
Client Production,2020-04-15 18:00:00,0.78
Client Production,2020-04-18 23:07:00,2.5
Client Production,2020-04-20 18:26:00,1.92
Client Production,2020-04-20 20:36:00,1.22
Client Production,2020-04-20 22:53:00,0.97
Client Production,2020-04-22 15:26:00,3.02
Client Production,2020-04-22 23:13:00,0.47
Client Production,2020-04-23 12:13:00,0.37
Client Production,2020-04-23 13:00:00,0.33
Client Production,2020-04-23 14:44:00,1.65
Client Production,2020-04-23 16:15:00,0.58
Client Production,2020-04-23 17:19:00,0.98
Client Production,2020-04-23 21:56:00,0.33
Client Production,2020-04-24 15:41:00,0.47
Client Production,2020-04-25 00:21:00,2.5
Client Production,2020-04-27 12:57:00,1.23
Client Production,2020-04-27 20:36:00,1.0
Client Production,2020-04-28 16:57:00,0.75
Client Production,2020-04-28 18:36:00,0.77
Client Production,2020-04-28 19:07:00,0.38
Client Production,2020-04-29 10:53:00,0.3
Client Production,2020-04-29 14:07:00,0.3
Client Production,2020-04-29 17:10:00,1.98
Client Production,2020-04-30 23:35:00,0.75
Client Production,2020-05-01 11:35:00,1.07
Client Production,2020-05-01 14:07:00,1.62
Client Production,2020-05-04 11:02:00,0.63
Client Production,2020-05-04 13:57:00,2.15
Client Production,2020-05-04 17:11:00,0.2
Client Production,2020-05-04 17:37:00,0.4
Client Production,2020-05-04 17:51:00,0.22
Client Production,2020-05-04 17:57:00,0.08
Client Production,2020-05-05 13:22:00,1.52
Client Production,2020-05-05 15:06:00,0.6
Client Production,2020-05-05 21:18:00,1.47
Client Production,2020-05-06 17:34:00,0.28
Client Production,2020-05-07 15:36:00,0.48
Client Production,2020-05-07 16:45:00,0.62
Client Production,2020-05-07 19:14:00,0.92
Client Production,2020-05-07 23:08:00,2.42
Client Production,2020-05-11 15:07:00,0.13
Client Production,2020-05-12 13:20:00,0.83
Client Production,2020-05-14 16:51:00,1.0
Client Production,2020-05-16 13:47:00,0.85
Client Production,2020-05-18 16:27:00,1.5
Client Production,2020-05-18 16:58:00,0.27
Client Production,2020-05-18 20:41:00,0.57
Client Production,2020-05-19 21:41:00,0.7
Client Production,2020-05-20 13:12:00,0.82
Client Production,2020-05-20 16:05:00,1.7
Client Production,2020-05-20 17:06:00,0.8
Client Production,2020-05-20 19:25:00,0.92
Client Production,2020-05-21 13:33:00,1.0
Client Production,2020-05-21 17:01:00,1.8
Client Production,2020-05-22 11:37:00,0.65
Client Production,2020-05-22 12:31:00,0.7
Client Production,2020-05-26 09:58:00,0.52
Client Production,2020-05-26 18:17:00,0.87
Client Production,2020-05-27 16:19:00,1.12
Client Production,2020-05-27 18:21:00,1.57
Client Production,2020-05-28 10:12:00,0.23
Client Production,2020-05-28 12:36:00,0.95
Client Production,2020-05-28 15:45:00,0.87
Client Production,2020-05-29 17:09:00,2.18
Client Production,2020-05-29 17:55:00,0.55
Client Production,2020-06-01 14:04:00,0.57
Client Production,2020-06-01 15:10:00,0.42
Client Production,2020-06-01 18:33:00,1.33
Client Production,2020-06-02 13:25:00,1.42
Client Production,2020-06-02 15:00:00,1.1
Client Production,2020-06-02 18:05:00,1.42
Client Production,2020-06-02 20:10:00,1.92
Client Production,2020-06-03 14:29:00,0.47
Client Production,2020-06-03 22:57:00,0.73
Client Production,2020-06-04 13:29:00,2.43
Client Production,2020-06-04 16:33:00,1.58
Client Production,2020-06-05 12:28:00,0.73
Client Production,2020-06-05 13:04:00,0.37
Client Production,2020-06-05 13:47:00,0.07
Client Production,2020-06-05 16:02:00,0.93
Client Production,2020-06-06 16:14:00,0.5
Client Production,2020-06-08 12:06:00,0.6
Client Production,2020-06-08 13:24:00,1.0
Client Production,2020-06-08 14:10:00,0.28
Client Production,2020-06-08 15:15:00,0.35
Client Production,2020-06-08 17:14:00,1.75
Client Production,2020-06-08 18:20:00,0.92
Client Production,2020-06-09 10:07:00,0.27
Client Production,2020-06-09 10:48:00,0.32
Client Production,2020-06-09 14:29:00,0.07
Client Production,2020-06-09 17:28:00,0.45
Client Production,2020-06-09 23:02:00,1.72
Client Production,2020-06-10 00:46:00,1.37
Client Production,2020-06-10 11:52:00,0.95
Client Production,2020-06-10 16:10:00,0.95
Client Production,2020-06-15 14:43:00,1.72
Client Production,2020-06-15 16:10:00,0.55
Client Production,2020-06-15 20:13:00,2.67
Client Production,2020-06-15 21:51:00,1.47
Client Production,2020-06-16 21:44:00,0.23
Client Production,2020-06-17 03:04:00,0.3
Client Production,2020-06-18 17:41:00,1.02
Client Production,2020-06-19 11:38:00,0.4
Client Production,2020-06-19 13:31:00,0.93
Client Production,2020-06-19 14:48:00,0.43
Client Production,2020-06-19 17:28:00,1.45
Client Production,2020-06-19 18:50:00,0.7
Client Production,2020-06-22 13:00:00,0.13
Client Production,2020-06-22 14:45:00,1.25
Client Production,2020-06-22 17:39:00,1.57
Client Production,2020-06-23 11:35:00,0.67
Client Production,2020-06-25 10:48:00,0.67
Client Production,2020-06-25 12:35:00,1.52
Client Production,2020-06-25 13:19:00,0.58
Client Production,2020-06-29 09:47:00,0.25
Client Production,2020-06-29 12:55:00,0.45
Client Production,2020-06-29 14:15:00,0.87
Client Production,2020-06-29 15:30:00,1.0
Client Production,2020-06-29 22:50:00,0.67
Client Production,2020-06-30 00:33:00,1.15
Client Production,2020-06-30 21:06:00,0.75
Client Production,2020-07-01 01:05:00,1.3
Client Production,2020-07-01 11:59:00,0.48
Client Production,2020-07-01 16:55:00,1.43
Client Production,2020-07-01 21:52:00,0.75
Client Production,2020-07-07 10:46:00,1.68
Client Production,2020-07-07 12:00:00,0.87
Client Production,2020-07-08 17:59:00,0.42
Client Production,2020-07-09 21:27:00,0.2
Client Production,2020-07-11 16:45:00,0.45
Client Production,2020-07-11 17:56:00,0.97
Client Production,2020-07-13 12:53:00,1.37
Client Production,2020-07-14 14:31:00,0.92
Client Production,2020-07-14 20:38:00,1.65
Client Production,2020-07-14 22:21:00,1.53
Client Production,2020-07-15 09:33:00,0.63
Client Production,2020-07-15 11:00:00,1.13
Client Production,2020-07-16 14:30:00,0.75
Client Production,2020-07-16 17:25:00,1.32
Client Production,2020-07-16 18:24:00,0.37
Client Production,2020-07-17 16:51:00,1.52
Client Production,2020-07-17 23:09:00,0.48
Client Production,2020-07-18 09:30:00,0.23
Client Production,2020-07-18 10:21:00,0.6
Client Production,2020-07-20 11:35:00,0.35
Client Production,2020-07-20 16:20:00,1.62
Client Production,2020-07-20 17:50:00,1.48
Client Production,2020-07-20 18:25:00,0.5
Client Production,2020-07-23 13:03:00,0.63
Client Production,2020-07-23 13:46:00,0.55
Client Production,2020-07-23 16:45:00,0.68
Client Production,2020-07-27 23:34:00,0.53
Client Production,2020-07-29 00:11:00,1.78
Client Production,2020-07-29 19:24:00,0.3
Client Production,2020-07-30 11:54:00,1.17
Client Production,2020-08-02 13:06:00,0.23
Client Production,2020-08-11 14:52:00,2.0
Client Production,2020-08-11 17:11:00,1.78
Client Production,2020-08-11 18:46:00,1.38
Client Production,2020-08-13 20:02:00,1.77
Client Production,2020-08-13 22:20:00,1.3
Client Production,2020-08-13 23:59:00,1.33
Client Production,2020-08-18 23:46:00,0.77
Client Production,2020-08-19 15:07:00,3.03
Client Production,2020-08-19 16:38:00,0.75
Client Production,2020-08-24 13:48:00,1.87
Client Production,2020-08-24 18:55:00,0.57
Client Production,2020-08-24 20:43:00,1.63
Client Production,2020-08-25 00:43:00,1.3
Client Production,2020-08-25 14:08:00,1.63
Client Production,2020-08-25 17:06:00,1.18
Client Production,2020-08-25 21:13:00,2.38
Client Production,2020-08-26 21:03:00,0.57
Client Production,2020-08-26 23:48:00,2.13
Client Production,2020-08-27 14:38:00,0.92
Client Production,2020-08-27 17:48:00,0.3
Client Production,2020-08-29 12:05:00,0.85
Client Production,2020-08-29 12:26:00,0.22
Client Production,2020-09-10 17:50:00,0.62
Client Production,2020-09-11 12:18:00,0.88
Client Production,2020-09-12 23:48:00,1.57
Client Production,2020-09-13 12:34:00,0.57
Client Production,2020-09-13 17:14:00,0.37
Client Production,2020-09-13 18:42:00,0.45
Client Production,2020-09-14 13:17:00,1.75
Client Production,2020-09-14 17:37:00,3.67
Client Production,2020-09-14 20:49:00,0.65
Client Production,2020-09-15 13:54:00,2.8
Client Production,2020-09-15 17:05:00,0.52
Client Production,2020-09-16 00:30:00,1.48
Client Production,2020-09-16 15:20:00,0.62
Client Production,2020-09-16 17:03:00,0.92
Client Production,2020-09-16 21:29:00,0.7
Client Production,2020-09-16 22:40:00,0.83
Client Production,2020-09-17 00:21:00,1.35
Client Production,2020-09-17 16:54:00,2.03
Client Production,2020-09-17 19:52:00,1.85
Client Production,2020-09-17 21:24:00,1.15
Client Production,2020-09-17 23:13:00,0.57
Client Production,2020-09-28 10:30:00,0.5
Client Production,2020-09-28 11:00:00,0.5
Client Production,2020-09-28 13:13:00,1.23
Client Production,2020-09-28 16:34:00,2.28
Client Production,2020-09-28 21:44:00,1.48
Client Production,2020-09-29 23:18:00,1.98
Client Production,2020-10-04 16:13:00,0.42
Client Production,2020-10-04 16:45:00,0.33
Client Production,2020-10-04 18:34:00,0.35
Client Production,2020-10-04 21:55:00,2.18
Client Production,2020-10-05 10:56:00,0.33
Client Production,2020-10-05 13:45:00,1.67
Client Production,2020-10-05 18:16:00,0.43
Client Production,2020-10-05 21:23:00,1.93
Client Production,2020-10-08 11:57:00,2.77
Client Production,2020-10-08 13:08:00,0.87
Client Production,2020-10-08 16:38:00,1.72
Client Production,2020-10-08 18:20:00,1.5
Client Production,2020-10-08 19:40:00,0.92
Client Production,2020-10-12 12:52:00,0.73
Client Production,2020-10-12 14:49:00,0.75
Client Production,2020-10-12 17:03:00,1.68
Client Production,2020-10-14 10:53:00,0.45
Client Production,2020-10-14 12:25:00,1.03
Client Production,2020-10-15 15:50:00,0.37
Client Production,2020-10-15 18:16:00,1.72
Client Production,2020-10-15 20:36:00,1.37
Client Production,2020-10-16 11:48:00,0.5
Client Production,2020-10-16 19:37:00,3.35
Client Production,2020-10-17 12:40:00,0.52
Client Production,2020-10-17 20:29:00,1.1
Client Production,2020-10-17 23:13:00,0.58
Client Production,2020-10-18 00:42:00,1.25
Client Production,2020-10-19 14:50:00,0.98
Client Production,2020-10-19 16:16:00,0.52
Client Production,2020-10-19 18:22:00,1.55
Client Production,2020-10-20 14:07:00,1.08
Client Production,2020-10-20 15:54:00,0.83
Client Production,2020-10-20 17:49:00,1.65
Client Production,2020-10-20 20:55:00,0.45
Client Production,2020-10-22 13:10:00,1.12
Client Production,2020-10-22 14:41:00,1.1
Client Production,2020-10-24 17:30:00,0.88
Client Production,2020-10-26 14:02:00,0.62
Client Production,2020-10-26 18:34:00,1.43
Client Production,2020-10-27 14:33:00,1.85
Client Production,2020-10-27 16:03:00,0.93
Client Production,2020-10-27 20:53:00,2.38
Client Production,2020-10-29 15:12:00,0.73
Client Production,2020-10-29 16:11:00,0.52
Client Production,2020-10-29 19:00:00,1.0
Client Production,2020-10-29 20:05:00,0.45
Client Production,2020-10-30 12:03:00,1.85
Client Production,2020-10-30 14:05:00,0.42
Client Production,2020-10-30 18:06:00,2.18
Client Production,2020-10-31 14:18:00,0.3
Client Production,2020-11-02 13:14:00,0.65
Client Production,2020-11-02 14:04:00,0.4
Client Production,2020-11-02 16:54:00,2.67
Client Production,2020-11-03 15:59:00,1.03
Client Production,2020-11-03 17:09:00,0.97
Client Production,2020-11-03 17:40:00,0.4
Client Production,2020-11-03 23:11:00,1.0
Client Production,2020-11-04 20:31:00,0.38
Client Production,2020-11-04 23:13:00,0.35
Client Production,2020-11-06 22:40:00,0.45
Client Production,2020-11-09 12:25:00,0.4
Client Production,2020-11-10 00:12:00,1.73
Client Production,2020-11-10 11:47:00,1.58
Client Production,2020-11-10 17:15:00,2.12
Client Production,2020-11-11 23:17:00,1.12
Client Production,2020-11-11 23:59:00,0.65
Client Production,2020-11-12 11:59:00,0.95
Client Production,2020-11-12 13:01:00,0.9
Client Production,2020-11-12 15:28:00,0.67
Client Production,2020-11-12 17:00:00,0.58
Client Production,2020-11-12 18:13:00,0.35
Client Production,2020-11-12 19:23:00,0.88
Client Production,2020-11-13 20:21:00,2.13
Client Production,2020-11-13 23:00:00,2.33
Client Production,2020-11-14 14:41:00,1.93
Client Production,2020-11-14 17:00:00,2.0
Client Production,2020-11-14 17:48:00,0.72
Client Production,2020-11-16 11:23:00,1.28
Client Production,2020-11-16 14:03:00,1.18
Client Production,2020-11-16 16:44:00,1.25
Client Production,2020-11-16 19:15:00,1.78
Client Production,2020-11-16 22:23:00,0.43
Client Production,2020-11-17 11:29:00,0.58
Client Production,2020-11-17 12:39:00,0.22
Client Production,2020-11-17 14:06:00,1.0
Client Production,2020-11-17 15:25:00,0.35
Client Production,2020-11-17 16:07:00,0.3
Client Production,2020-11-17 17:08:00,0.8
Client Production,2020-11-19 14:46:00,0.12
Client Production,2020-11-19 16:54:00,1.8
Client Production,2020-11-20 13:55:00,0.38
Client Production,2020-11-20 17:16:00,1.02
Client Production,2020-11-23 14:43:00,0.8
Client Production,2020-11-23 17:33:00,1.02
Client Production,2020-11-23 18:04:00,0.48
Client Production,2020-11-23 20:25:00,1.65
Client Production,2020-11-24 12:55:00,1.57
Client Production,2020-11-24 13:42:00,0.45
Client Production,2020-11-24 15:49:00,0.62
Client Production,2020-11-25 20:50:00,0.42
Client Production,2020-11-25 22:25:00,0.37
Client Production,2020-11-25 23:56:00,1.08
Client Production,2020-11-27 12:48:00,2.03
Client Production,2020-11-27 13:20:00,0.33
Client Production,2020-11-27 15:45:00,1.72
Client Production,2020-11-27 17:22:00,0.7
Client Production,2020-11-27 17:57:00,0.42
Client Production,2020-11-27 18:56:00,0.85
Client Production,2020-11-30 16:03:00,1.2
Client Production,2020-12-01 10:59:00,0.78
Client Production,2020-12-01 14:56:00,1.17
Client Production,2020-12-01 16:26:00,0.65
Client Production,2020-12-03 16:20:00,0.85
Client Production,2020-12-03 17:11:00,0.27
Client Production,2020-12-08 15:33:00,2.13
Client Production,2020-12-08 17:05:00,1.1
Client Production,2020-12-09 10:49:00,0.28
Client Production,2020-12-10 10:46:00,1.18
Client Production,2020-12-10 21:26:00,1.57
Client Production,2020-12-10 23:59:00,2.83
Client Production,2020-12-11 10:56:00,0.93
Client Production,2020-12-12 00:54:00,0.62
Client Production,2020-12-14 14:48:00,0.92
Client Production,2020-12-14 15:03:00,0.22
Client Production,2020-12-14 17:23:00,1.9
Client Production,2020-12-14 19:50:00,1.5
Client Production,2020-12-14 23:05:00,2.28
Client Production,2020-12-15 12:29:00,0.82
Client Production,2020-12-15 13:45:00,1.23
Client Production,2020-12-15 14:48:00,0.97
Client Production,2020-12-15 16:59:00,1.93
Client Production,2020-12-15 23:13:00,2.88
Client Production,2020-12-19 01:54:00,0.8
Client Production,2020-12-21 11:34:00,0.22
Client Production,2020-12-21 12:32:00,0.48
Client Production,2020-12-22 12:36:00,1.88
Client Production,2020-12-22 14:52:00,1.13
Client Production,2020-12-22 19:00:00,3.28
Client Production,2020-12-27 15:47:00,1.72
Client Production,2020-12-27 17:15:00,0.8
Client Production,2020-12-27 19:45:00,1.13
Client Production,2020-12-28 17:30:00,3.12
Client Production,2021-01-04 16:57:00,2.48
Client Production,2021-01-04 19:56:00,2.07
Client Production,2021-01-04 23:18:00,1.65
Client Production,2021-01-06 22:18:00,0.33
Client Production,2021-01-07 11:55:00,1.3
Client Production,2021-01-07 12:31:00,0.27
Client Production,2021-01-07 23:59:00,1.23
Client Production,2021-01-09 00:27:00,0.58
Client Production,2021-01-11 20:38:00,0.97
Client Production,2021-01-12 00:41:00,1.07
Client Production,2021-01-13 23:21:00,0.23
Client Production,2021-01-14 18:10:00,1.65
Client Production,2021-01-14 19:11:00,0.63
Client Production,2021-01-14 23:32:00,1.7
Client Production,2021-01-17 15:30:00,0.17
Client Production,2021-01-17 18:44:00,0.13
Client Production,2021-01-18 14:05:00,0.95
Client Production,2021-01-18 14:48:00,0.65
Client Production,2021-01-18 18:54:00,1.72
Client Production,2021-01-18 23:47:00,1.42
Client Production,2021-01-19 00:03:00,0.2
Client Production,2021-01-19 17:29:00,1.33
Client Production,2021-01-21 16:01:00,2.08
Client Production,2021-01-21 17:08:00,0.72
Client Production,2021-01-21 22:37:00,0.23
Client Production,2021-01-21 23:58:00,1.1
Client Production,2021-01-22 00:11:00,0.22
Client Production,2021-01-25 14:35:00,0.73
Client Production,2021-01-25 23:41:00,1.1
Client Production,2021-01-26 13:34:00,0.68
Client Production,2021-01-26 20:50:00,0.1
Client Production,2021-01-26 22:31:00,0.57
Client Production,2021-01-27 00:16:00,0.57
Client Production,2021-01-28 12:20:00,1.95
Client Production,2021-01-28 17:29:00,2.07
Client Production,2021-01-30 13:37:00,0.93
Client Production,2021-01-30 22:30:00,0.62
Client Production,2021-02-01 14:35:00,0.1
Client Production,2021-02-01 16:32:00,0.78
